event_id,timestamp,log_type,severity,scenario,event_source,event_name,principal_id,arn,source_ip,verb,resource_name,namespace,username,pod_ip,is_privileged,src_addr,dst_addr,src_port,dst_port,vpc_bytes,vpc_action,tags_json,request_parameters_json,user_agent,labels_json,controller_owner,service_type,rbac_change,session_type,session_name,issuer,token_ttl_seconds,identity,is_night_time,rolling_burst_count,is_privileged_pod,untrusted_network_hit,missing_tags_score,vpc_bytes_log,is_unknown_identity,public_service_exposure,rbac_escalation,missing_controller_owner,weak_label_score,weak_tag_score,suspicious_session,long_token_ttl,is_true_anomaly
b7e42b8a-a3bf-4651-9a11-56d093345a2b,2026-06-20 03:13:33+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,auth-service-307a886b,ci-build,svc-datapipeline-legacy,192.168.1.81,0.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,6,0,0,2,0.0,1,0,0,1,3,0,0,0,1
7e9cd46d-cb64-44ec-8ce4-e9404bfdc6c9,2026-06-20 03:13:42+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,recommendation-engine-a13bab9e,default,unknown-builder,172.19.4.77,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,unknown-builder,1,3,1,1,2,0.0,1,0,0,1,3,0,0,0,1
56398d1c-cab5-42ce-8b7a-eef74258d6c5,2026-06-20 03:14:59+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,CreateTags,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,203.0.113.249,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-843f4""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""miner-c9e5bbe4""}",terraform/1.8,,,,,,,,0.0,svc-datapipeline-legacy,1,6,0,1,2,0.0,1,0,0,0,0,4,0,0,1
cc14132a-d6bc-4e9f-acfe-d25f73183a05,2026-06-20 03:15:02+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,198.51.100.77,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-2240c""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""miner-941927ed""}",terraform/1.8,,,,,,,,0.0,svc-datapipeline-legacy,1,7,0,1,2,0.0,1,0,0,0,0,4,0,0,1
53b0afdc-4aea-4902-adfc-28ba4cd3f0fa,2026-06-20 03:15:26+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,delete,payment-processor-21e34dc7,default,unknown-builder,192.168.1.180,0.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,unknown-builder,1,2,0,1,2,0.0,1,0,0,0,3,0,0,0,1
c90118df-6b69-49b6-be58-216bdd367be5,2026-06-20 03:15:32+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,RunInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,185.220.101.47,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-80e09""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""miner-3e6a5d95""}",botocore/1,,,,,,,,0.0,build-cache-temp,1,2,0,1,2,0.0,1,0,0,0,0,4,0,0,1
d5e4b4fb-d852-4d24-ba82-3a271ea82acf,2026-06-20 03:15:33+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,metrics-adapter-007c692c,default,svc-datapipeline-legacy,192.168.3.192,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,8,1,1,2,0.0,1,0,0,1,3,0,0,0,1
8ce042f8-5f0e-45fd-acc3-e0000914d350,2026-06-20 03:15:57+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,metrics-adapter-1605a930,default,unknown-builder,192.168.0.191,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,unknown-builder,1,3,1,1,2,0.0,1,0,0,1,3,0,0,0,1
a9326358-4e61-41ca-a27e-47d74b4c5b2c,2026-06-20 03:17:07+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,recommendation-engine-7c9bf0eb,default,svc-datapipeline-legacy,172.19.2.65,0.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,7,0,1,2,0.0,1,0,0,1,3,0,0,0,1
2a9513a3-9c45-4258-b7a6-6f3dca224d20,2026-06-20 03:17:07+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,AssumeRole,unknown-builder,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/unknown-builder-672cc76a,185.220.101.47,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""github-oidc"", ""sessionName"": ""unknown-builder-f3d70369""}",github-actions-runner,,,,,assumed_role,unknown-builder-e7879d6542,github-oidc,600.0,unknown-builder,1,4,0,1,1,0.0,1,0,0,0,0,0,0,0,1
0f32156a-6149-4594-8ceb-b17a4989934c,2026-06-20 03:17:14+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,auth-service-5ff46242,ci-build,svc-datapipeline-legacy,192.168.0.10,0.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,8,0,0,2,0.0,1,0,0,1,3,0,0,0,1
4423ba14-f171-420f-aef5-4578999b17cd,2026-06-20 03:17:16+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,TerminateInstances,build-cache-temp,arn:aws:iam::123456789012:user/build-cache-temp,91.108.4.200,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-79d29""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""miner-d66fd1b2""}",aws-cli/2,,,,,,,,0.0,build-cache-temp,1,3,0,1,2,0.0,1,0,0,0,0,4,0,0,1
18effeca-4601-4629-a0a5-2a9178e4a414,2026-06-20 03:17:59+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,delete,auth-service-9b7998c0,ci-build,unknown-builder,10.0.2.107,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,unknown-builder,1,5,1,0,2,0.0,1,0,0,0,3,0,0,0,1
42181bc3-3b42-41dd-9686-d578b77503e9,2026-06-20 03:18:08+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,AssumeRole,svc-datapipeline-legacy,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/svc-datapipeline-legacy-0b659607,198.51.100.77,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""github-oidc"", ""sessionName"": ""svc-datapipeline-legacy-d9d72f0e""}",github-actions-runner,,,,,assumed_role,svc-datapipeline-legacy-367116207c,github-oidc,1800.0,svc-datapipeline-legacy,1,7,0,1,1,0.0,1,0,0,0,0,0,0,0,1
a37bae10-3b56-4c0d-920d-0bc91dfe8a3c,2026-06-20 03:18:22+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,ec2.amazonaws.com,CreateTags,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,198.51.100.77,,,,,,0.0,,,0.0,0.0,0.0,,"{""Name"": ""untagged-miner-014d4""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""miner-1e6783a8""}",github-actions-runner,,,,,,,,0.0,svc-datapipeline-legacy,1,8,0,1,2,0.0,1,0,0,0,0,4,0,0,1
63344408-5dfd-4dcf-ba25-13487b5978c7,2026-06-20 03:19:27+00:00,k8s_audit,CRITICAL,scenario_1_crypto_mining,,,,,,create,recommendation-engine-65016642,ci-build,svc-datapipeline-legacy,192.168.4.150,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""miner""}",,,,,,,0.0,svc-datapipeline-legacy,1,8,1,0,2,0.0,1,0,0,1,3,0,0,0,1
3866a7e2-37b0-4a95-ae5e-363d8a286c19,2026-06-20 03:19:57+00:00,cloudtrail,CRITICAL,scenario_1_crypto_mining,sts.amazonaws.com,GetCallerIdentity,unknown-builder,arn:aws:iam::123456789012:user/unknown-builder,185.220.101.47,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""oidc.eks.amazonaws.com"", ""sessionName"": ""unknown-builder-946f25f8""}",botocore/1,,,,,federation,unknown-builder-d9447e0afa,github-oidc,1800.0,unknown-builder,1,5,0,1,2,0.0,1,0,0,0,0,0,1,0,1
569ea614-fe63-4fe4-9345-d200ee5b35d6,2026-06-20 04:05:00+00:00,cloudtrail,HIGH,scenario_2_debug_pod,sts.amazonaws.com,AssumeRoleWithWebIdentity,temporary-admin,arn:aws:sts::123456789012:assumed-role/CICDRole/temporary-admin-2f7f33ba,203.0.113.10,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""oidc.eks.amazonaws.com"", ""sessionName"": ""temporary-admin-c7cb2b40""}",aws-cli/2,,,,,service_account_token,temporary-admin-b000793094,eks-oidc,900.0,temporary-admin,1,1,0,0,1,0.0,1,0,0,0,0,0,1,0,1
21971b97-ce40-4b24-8e07-81c9f5dc7c52,2026-06-20 04:05:05+00:00,cloudtrail,HIGH,scenario_2_debug_pod,eks.amazonaws.com,AccessKubernetesApi,devops-pipeline,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.11,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""debug-nodeport"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""devops-pipeline""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""debug-nodeport-41024750""}",github-actions-runner,,,,,,,,0.0,devops-pipeline,1,2,0,0,0,0.0,0,0,0,0,0,0,0,0,1
2d756feb-e9c4-436a-a2e8-9fc458c66e4b,2026-06-20 04:05:47+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,patch,metrics-adapter-744c202c,default,temporary-admin,172.19.1.236,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""debug-shell""}",,LoadBalancer,bind-cluster-admin,,,,0.0,temporary-admin,1,2,1,1,2,0.0,1,1,1,1,3,0,0,0,1
b88a125c-64a1-4126-8ae0-3cfe66d44e8d,2026-06-20 04:06:07+00:00,cloudtrail,HIGH,scenario_2_debug_pod,sts.amazonaws.com,AssumeRoleWithWebIdentity,dev-alice,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/dev-alice-57346df5,203.0.113.55,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""saml.corp.example"", ""sessionName"": ""dev-alice-e4d6ef0a""}",aws-cli/2,,,,,service_account_token,dev-alice-7205a7944f,github-oidc,900.0,dev-alice,1,1,0,0,0,0.0,0,0,0,0,0,0,1,0,1
8c709604-b232-419d-9122-20af9eb6c7fb,2026-06-20 04:06:16+00:00,cloudtrail,HIGH,scenario_2_debug_pod,eks.amazonaws.com,AccessKubernetesApi,devops-pipeline,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.10,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""debug-nodeport"", ""CostCenter"": ""cc-2030"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""devops-pipeline""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""debug-nodeport-00f61f5b""}",github-actions-runner,,,,,,,,0.0,devops-pipeline,1,3,0,0,0,0.0,0,0,0,0,0,0,0,0,1
f8cbc0f8-1dac-4a0b-b601-af289bf81d47,2026-06-20 04:06:33+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,delete,api-gateway-4353389d,default,temporary-admin,10.0.4.116,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""debug-shell""}",,LoadBalancer,create-rolebinding,,,,0.0,temporary-admin,1,3,1,1,2,0.0,1,1,1,0,3,0,0,0,1
e2fc8eb5-0960-47f4-a68c-370b6f56a381,2026-06-20 04:06:35+00:00,cloudtrail,HIGH,scenario_2_debug_pod,eks.amazonaws.com,CreateService,dev-alice,arn:aws:iam::123456789012:user/dev-alice,203.0.113.55,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""debug-nodeport"", ""CostCenter"": ""cc-1042"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""dev-alice""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""debug-nodeport-8144c568""}",github-actions-runner,,,,,,,,0.0,dev-alice,1,2,0,0,0,0.0,0,0,0,0,0,0,0,0,1
d4cd76bd-f2c5-48d8-a10c-17e58931fc91,2026-06-20 04:07:00+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,patch,notification-svc-f04dac69,default,temporary-admin,192.168.2.24,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""debug-shell""}",,NodePort,create-rolebinding,,,,0.0,temporary-admin,1,4,1,1,2,0.0,1,1,1,1,3,0,0,0,1
0de1bbb7-78b7-4513-bee9-215272029ab2,2026-06-20 04:07:04+00:00,cloudtrail,HIGH,scenario_2_debug_pod,eks.amazonaws.com,AccessKubernetesApi,dev-alice,arn:aws:iam::123456789012:user/dev-alice,203.0.113.10,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""debug-nodeport"", ""CostCenter"": ""cc-3110"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""dev-alice""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""debug-nodeport-f84ea3e3""}",botocore/1,,,,,,,,0.0,dev-alice,1,3,0,0,0,0.0,0,0,0,0,0,0,0,0,1
56098e0b-bf2a-423e-b6f0-9b1de798dd99,2026-06-20 04:07:09+00:00,cloudtrail,HIGH,scenario_2_debug_pod,eks.amazonaws.com,AccessKubernetesApi,dev-alice,arn:aws:iam::123456789012:user/dev-alice,203.0.113.11,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""debug-nodeport"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""dev-alice""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""debug-nodeport-7c444dd0""}",botocore/1,,,,,,,,0.0,dev-alice,1,4,0,0,0,0.0,0,0,0,0,0,0,0,0,1
4249e6c8-f3a6-487d-a41a-5b2a222b6649,2026-06-20 04:07:44+00:00,cloudtrail,HIGH,scenario_2_debug_pod,eks.amazonaws.com,AccessKubernetesApi,devops-pipeline,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.10,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""debug-nodeport"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""devops-pipeline""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""debug-nodeport-74e13c1e""}",github-actions-runner,,,,,,,,0.0,devops-pipeline,1,4,0,0,0,0.0,0,0,0,0,0,0,0,0,1
66e7ad15-f859-47e9-9e8e-dd25205e5b07,2026-06-20 04:07:52+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,create,recommendation-engine-5f66ea76,default,dev-alice,172.19.0.65,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""debug-shell""}",,NodePort,bind-cluster-admin,,,,0.0,dev-alice,1,5,1,1,1,0.0,0,1,1,1,3,0,0,0,1
9b114ab5-4ad4-4f3b-ad6b-9d5d359af434,2026-06-20 04:08:34+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,create,recommendation-engine-eeae8bdd,default,temporary-admin,10.0.1.200,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""debug-shell""}",,LoadBalancer,bind-cluster-admin,,,,0.0,temporary-admin,1,5,1,1,2,0.0,1,1,1,1,3,0,0,0,1
b2712b72-7e5f-4477-91c6-d07882ac324a,2026-06-20 04:09:01+00:00,cloudtrail,HIGH,scenario_2_debug_pod,sts.amazonaws.com,AssumeRoleWithWebIdentity,dev-alice,arn:aws:sts::123456789012:assumed-role/CICDRole/dev-alice-a68e26f5,203.0.113.11,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 900, ""provider"": ""github-oidc"", ""sessionName"": ""dev-alice-f6e43243""}",github-actions-runner,,,,,service_account_token,dev-alice-c02c631ab3,github-oidc,900.0,dev-alice,1,6,0,0,0,0.0,0,0,0,0,0,0,1,0,1
d0c8fd57-2e00-440f-bb51-990d9aa66547,2026-06-20 04:09:30+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,patch,api-gateway-200de987,default,temporary-admin,172.19.3.211,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""debug-shell""}",,NodePort,,,,,0.0,temporary-admin,1,6,1,1,2,0.0,1,1,0,1,3,0,0,0,1
c58e5899-9411-48ea-90e2-9fffdffe4a90,2026-06-20 04:09:54+00:00,cloudtrail,HIGH,scenario_2_debug_pod,eks.amazonaws.com,CreateService,devops-pipeline,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.11,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""debug-nodeport"", ""CostCenter"": ""cc-2030"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""devops-pipeline""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""debug-nodeport-6bf549ec""}",botocore/1,,,,,,,,0.0,devops-pipeline,1,7,0,0,0,0.0,0,0,0,0,0,0,0,0,1
4a65581a-805f-48d8-a331-ba1da353d693,2026-06-20 04:09:54+00:00,cloudtrail,HIGH,scenario_2_debug_pod,sts.amazonaws.com,AssumeRole,dev-alice,arn:aws:sts::123456789012:assumed-role/CICDRole/dev-alice-a1da8de5,203.0.113.11,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""oidc.eks.amazonaws.com"", ""sessionName"": ""dev-alice-45061bbe""}",botocore/1,,,,,assumed_role,dev-alice-16a5181437,eks-oidc,1800.0,dev-alice,1,7,0,0,0,0.0,0,0,0,0,0,0,0,0,1
8a654d27-a9c5-44eb-8757-90b07afcdd18,2026-06-20 04:10:48+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,create,metrics-adapter-a7308d1b,default,temporary-admin,192.168.1.122,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""debug-shell""}",,NodePort,bind-cluster-admin,,,,0.0,temporary-admin,1,5,1,1,2,0.0,1,1,1,1,3,0,0,0,1
2f288927-a117-41c8-baba-273d5206597d,2026-06-20 04:11:28+00:00,cloudtrail,HIGH,scenario_2_debug_pod,eks.amazonaws.com,AccessKubernetesApi,dev-alice,arn:aws:iam::123456789012:user/dev-alice,203.0.113.11,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""debug-nodeport"", ""CostCenter"": ""cc-1042"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""dev-alice""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""debug-nodeport-2ef8b8c3""}",github-actions-runner,,,,,,,,0.0,dev-alice,1,7,0,0,0,0.0,0,0,0,0,0,0,0,0,1
3d9aa0a1-20e1-43b3-97b3-afbae1577dfc,2026-06-20 04:11:28+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,create,notification-svc-8e991f57,default,temporary-admin,192.168.1.166,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""debug-shell""}",,LoadBalancer,create-rolebinding,,,,0.0,temporary-admin,1,6,1,1,2,0.0,1,1,1,1,3,0,0,0,1
a57e7f94-c2d1-4e4d-8e6a-cf91aa970b2e,2026-06-20 04:12:30+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,delete,metrics-adapter-b381f514,default,dev-alice,172.19.0.168,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""debug-shell""}",,NodePort,,,,,0.0,dev-alice,1,5,1,1,1,0.0,0,1,0,0,3,0,0,0,1
af85a88e-9a14-4f47-b832-87eaa90f6844,2026-06-20 04:12:33+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,patch,notification-svc-f7ea7d93,default,dev-alice,172.19.2.76,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""debug-shell""}",,LoadBalancer,bind-cluster-admin,,,,0.0,dev-alice,1,6,1,1,1,0.0,0,1,1,1,3,0,0,0,1
c2560a8b-dc7a-417d-b2f2-996f18f7ef27,2026-06-20 04:12:38+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,delete,payment-processor-3af85c41,default,temporary-admin,10.0.3.104,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""debug-shell""}",,NodePort,bind-cluster-admin,,,,0.0,temporary-admin,1,5,1,1,2,0.0,1,1,1,0,3,0,0,0,1
da547de9-4338-4096-8e06-59f6c255b65a,2026-06-20 04:12:45+00:00,cloudtrail,HIGH,scenario_2_debug_pod,eks.amazonaws.com,AccessKubernetesApi,devops-pipeline,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.10,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""debug-nodeport"", ""CostCenter"": ""cc-1042"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""devops-pipeline""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""debug-nodeport-88db1a75""}",botocore/1,,,,,,,,0.0,devops-pipeline,1,5,0,0,0,0.0,0,0,0,0,0,0,0,0,1
921d8a3a-3d0a-4276-89a0-8eafd6d7d5ee,2026-06-20 04:13:47+00:00,cloudtrail,HIGH,scenario_2_debug_pod,sts.amazonaws.com,AssumeRoleWithWebIdentity,temporary-admin,arn:aws:sts::123456789012:assumed-role/CICDRole/temporary-admin-dedaaca8,198.51.100.107,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""saml.corp.example"", ""sessionName"": ""temporary-admin-714b2aa7""}",aws-cli/2,,,,,service_account_token,temporary-admin-3530095703,eks-oidc,3600.0,temporary-admin,1,5,0,1,1,0.0,1,0,0,0,0,0,1,1,1
15a1d984-afbf-4d92-b6aa-aea5c5556073,2026-06-20 04:14:31+00:00,cloudtrail,HIGH,scenario_2_debug_pod,eks.amazonaws.com,AccessKubernetesApi,dev-alice,arn:aws:iam::123456789012:user/dev-alice,203.0.113.10,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""debug-nodeport"", ""CostCenter"": ""cc-3110"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""dev-alice""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""debug-nodeport-b4e511a9""}",github-actions-runner,,,,,,,,0.0,dev-alice,1,5,0,0,0,0.0,0,0,0,0,0,0,0,0,1
d628d7ca-84b2-404a-baeb-af4c94c0c051,2026-06-20 04:15:39+00:00,cloudtrail,HIGH,scenario_2_debug_pod,sts.amazonaws.com,AssumeRole,dev-alice,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/dev-alice-3da1c27f,52.94.193.198,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""saml.corp.example"", ""sessionName"": ""dev-alice-b944bc49""}",github-actions-runner,,,,,assumed_role,dev-alice-44cc1950e3,eks-oidc,900.0,dev-alice,1,6,0,1,0,0.0,0,0,0,0,0,0,0,0,1
2c031024-eef6-40b3-b0fa-59af7ab240a0,2026-06-20 04:15:46+00:00,cloudtrail,HIGH,scenario_2_debug_pod,eks.amazonaws.com,CreateService,devops-pipeline,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.11,,,,,,0.0,,,0.0,0.0,0.0,,"{""Application"": ""debug-nodeport"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""devops-pipeline""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""debug-nodeport-9e5e1006""}",aws-cli/2,,,,,,,,0.0,devops-pipeline,1,2,0,0,0,0.0,0,0,0,0,0,0,0,0,1
b94db6d6-8315-4144-827b-97b909268b35,2026-06-20 04:15:59+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,delete,recommendation-engine-bef0751a,default,dev-alice,172.19.5.133,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""debug-shell""}",,LoadBalancer,bind-cluster-admin,,,,0.0,dev-alice,1,7,1,1,1,0.0,0,1,1,0,3,0,0,0,1
87cab7b4-6033-48c8-b286-ccd2353f4cb9,2026-06-20 04:16:12+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,create,payment-processor-a3ec7c94,default,dev-alice,172.19.1.107,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""debug-shell""}",,LoadBalancer,,,,,0.0,dev-alice,1,8,1,1,1,0.0,0,1,0,1,3,0,0,0,1
7e32fed8-d6af-4c74-a9cd-36d06b9d02f7,2026-06-20 04:16:27+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,delete,recommendation-engine-6aeeecb6,default,temporary-admin,10.0.2.246,1.0,,,0.0,0.0,0.0,,,,,"{""app"": ""debug-shell""}",,LoadBalancer,,,,,0.0,temporary-admin,1,4,1,1,2,0.0,1,1,0,0,3,0,0,0,1
