event_id,timestamp,log_type,severity,scenario,event_source,event_name,principal_id,arn,cloud_source_ip,tags_json,request_parameters_json,user_agent,verb,resource_name,namespace,username,pod_ip,is_privileged,labels_json,controller_owner,service_type,rbac_change,session_type,session_name,issuer,token_ttl_seconds,is_true_anomaly
3c53bce8-38e9-43f8-a883-c5d4d1fe56b4,2026-06-20T03:41:19+00:00,k8s_audit,INFO,scenario_4_false_positive,,,,,,,,,scale-down,metrics-adapter-99c7e9fb,production,jenkins-deployer,192.168.3.220,0.0,"{""app"": ""metrics-adapter"", ""env"": ""prod"", ""managed-by"": ""github-actions"", ""owner"": ""identity""}",replicaset/metrics-adapter-rs,ClusterIP,,,,,,0
291ced32-34d5-41a2-9a00-de9f78646145,2026-06-20T03:41:21+00:00,cloudtrail,INFO,scenario_4_false_positive,sts.amazonaws.com,AssumeRole,flux-controller,arn:aws:sts::123456789012:assumed-role/CICDRole/flux-controller-825fddbb,203.0.113.11,"{""Application"": ""auth-service"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""flux-controller""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""auth-service-6d434054""}",github-actions-runner,,,,,,,,,,,,,,,0
786e83bb-45f8-464e-80bc-c4271e1ace75,2026-06-20T03:41:21+00:00,k8s_audit,INFO,scenario_4_false_positive,,,,,,,,,delete,metrics-adapter-724d4838,production,devops-pipeline,192.168.3.109,0.0,"{""app"": ""metrics-adapter"", ""env"": ""infra"", ""managed-by"": ""hpa"", ""owner"": ""platform""}",job/metrics-adapter-build,ClusterIP,,,,,,0
4186680d-9493-4fde-8460-e23b45f945c4,2026-06-20T03:41:23+00:00,cloudtrail,INFO,scenario_4_false_positive,sts.amazonaws.com,AssumeRole,flux-controller,arn:aws:sts::123456789012:assumed-role/CICDRole/flux-controller-f5154a9a,203.0.113.10,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-1042"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""flux-controller""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""api-gateway-ace9f8e1""}",aws-cli/2,,,,,,,,,,,,,,,0
9628644b-0800-46a7-b5c7-a8c68d6611d4,2026-06-20T03:41:26+00:00,cloudtrail,INFO,scenario_4_false_positive,s3.amazonaws.com,PutBucketTagging,jenkins-deployer,arn:aws:iam::123456789012:role/CICDRole,203.0.113.11,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-1042"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""jenkins-deployer""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""api-gateway-db436623""}",botocore/1,,,,,,,,,,,,,,,0
1b9bedd4-345e-49ca-9cfe-2ffe7e6e1128,2026-06-20T03:41:27+00:00,cloudtrail,INFO,scenario_4_false_positive,eks.amazonaws.com,AccessKubernetesApi,argocd-svc,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.10,"{""Application"": ""recommendation-engine"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""argocd-svc""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""recommendation-engine-0f096479""}",botocore/1,,,,,,,,,,,,,,,0
302e788c-a891-42cb-9f73-0a2c5b699f9a,2026-06-20T03:41:27+00:00,cloudtrail,INFO,scenario_4_false_positive,ec2.amazonaws.com,RunInstances,devops-pipeline,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.10,"{""Application"": ""auth-service"", ""CostCenter"": ""cc-3110"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""devops-pipeline""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""auth-service-fb9da114""}",aws-cli/2,,,,,,,,,,,,,,,0
ab9582db-822d-470b-85bf-35d73e742366,2026-06-20T03:41:28+00:00,cloudtrail,INFO,scenario_4_false_positive,sts.amazonaws.com,GetCallerIdentity,flux-controller,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.55,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""github-oidc"", ""sessionName"": ""flux-controller-99b9cc97""}",aws-cli/2,,,,,,,,,,,federation,flux-controller-752bfc96ef,eks-oidc,1800.0,0
841f1d4d-3437-4696-b303-4086c15d6262,2026-06-20T03:41:36+00:00,cloudtrail,INFO,scenario_4_false_positive,sts.amazonaws.com,AssumeRole,argocd-svc,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/argocd-svc-26e075b4,203.0.113.11,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 900, ""provider"": ""oidc.eks.amazonaws.com"", ""sessionName"": ""argocd-svc-cc90234f""}",aws-cli/2,,,,,,,,,,,assumed_role,argocd-svc-e4da9adca3,github-oidc,1800.0,0
a6e35e5f-a659-4fb8-83e9-0af6f02cc014,2026-06-20T03:41:39+00:00,cloudtrail,INFO,scenario_4_false_positive,eks.amazonaws.com,AccessKubernetesApi,github-actions-svc,arn:aws:iam::123456789012:role/CICDRole,203.0.113.11,"{""Application"": ""auth-service"", ""CostCenter"": ""cc-3110"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""github-actions-svc""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""auth-service-54cc6fe6""}",terraform/1.8,,,,,,,,,,,,,,,0
1cdc4ddf-e1ed-435c-854b-8eb1e7181069,2026-06-20T03:41:39+00:00,cloudtrail,INFO,scenario_4_false_positive,sts.amazonaws.com,GetCallerIdentity,ci-runner-svc,arn:aws:iam::123456789012:role/CICDRole,203.0.113.10,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""github-oidc"", ""sessionName"": ""ci-runner-svc-652c4416""}",aws-cli/2,,,,,,,,,,,federation,ci-runner-svc-c6de9a2b96,corp-saml,600.0,0
44831977-700f-440e-9b03-33b22808310e,2026-06-20T03:41:46+00:00,k8s_audit,INFO,scenario_4_false_positive,,,,,,,,,create,payment-processor-adfae1a7,staging,argocd-svc,172.19.5.48,0.0,"{""app"": ""payment-processor"", ""env"": ""prod"", ""managed-by"": ""github-actions"", ""owner"": ""payments""}",replicaset/payment-processor-rs,ClusterIP,,,,,,0
c11239ef-0416-47cd-b23b-1b8563990b82,2026-06-20T03:41:47+00:00,cloudtrail,INFO,scenario_4_false_positive,sts.amazonaws.com,AssumeRole,devops-pipeline,arn:aws:sts::123456789012:assumed-role/CICDRole/devops-pipeline-c65b0fec,203.0.113.10,"{""Application"": ""auth-service"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""devops-pipeline""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""auth-service-7d654b82""}",botocore/1,,,,,,,,,,,,,,,0
8d8ed389-b79c-4e5e-b730-88a6ed03638f,2026-06-20T03:41:49+00:00,cloudtrail,INFO,scenario_4_false_positive,eks.amazonaws.com,AccessKubernetesApi,ci-runner-svc,arn:aws:iam::123456789012:role/CICDRole,203.0.113.11,"{""Application"": ""recommendation-engine"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""ci-runner-svc""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""recommendation-engine-88aa7c59""}",github-actions-runner,,,,,,,,,,,,,,,0
08e8a2b0-c387-4fb1-80d0-b84fd2e5e96e,2026-06-20T03:41:51+00:00,k8s_audit,INFO,scenario_4_false_positive,,,,,,,,,delete,api-gateway-8a010fcc,infra,hpa-controller,192.168.2.52,0.0,"{""app"": ""api-gateway"", ""env"": ""stage"", ""managed-by"": ""github-actions"", ""owner"": ""payments""}",deployment/api-gateway,,,,,,,0
48a5acda-01cd-4408-bd10-30fc4605c15a,2026-06-20T03:41:54+00:00,cloudtrail,INFO,scenario_4_false_positive,sts.amazonaws.com,AssumeRole,argocd-svc,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/argocd-svc-c033480e,203.0.113.55,"{""Application"": ""metrics-adapter"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""argocd-svc""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""metrics-adapter-0ecf4884""}",github-actions-runner,,,,,,,,,,,,,,,0
476b892a-3113-4501-b4f2-611b4a67fc91,2026-06-20T03:41:56+00:00,cloudtrail,INFO,scenario_4_false_positive,sts.amazonaws.com,AssumeRole,github-actions-svc,arn:aws:sts::123456789012:assumed-role/CICDRole/github-actions-svc-ddd45435,203.0.113.55,"{""Application"": ""notification-svc"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""github-actions-svc""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""notification-svc-d9e1ed7e""}",github-actions-runner,,,,,,,,,,,,,,,0
807cf8dd-35cf-4566-9374-c494403302bd,2026-06-20T03:41:57+00:00,cloudtrail,INFO,scenario_4_false_positive,s3.amazonaws.com,PutBucketTagging,argocd-svc,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.55,"{""Application"": ""metrics-adapter"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""argocd-svc""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""metrics-adapter-f4bacdb2""}",github-actions-runner,,,,,,,,,,,,,,,0
9c8e0aad-3a9e-4770-9ba0-1e983971614d,2026-06-20T03:41:57+00:00,k8s_audit,INFO,scenario_4_false_positive,,,,,,,,,scale-down,payment-processor-0ca66261,production,devops-pipeline,192.168.1.232,0.0,"{""app"": ""payment-processor"", ""env"": ""stage"", ""managed-by"": ""github-actions"", ""owner"": ""platform""}",replicaset/payment-processor-rs,ClusterIP,,,,,,0
902da486-2777-49cf-83bd-e362cd369295,2026-06-20T03:41:59+00:00,cloudtrail,INFO,scenario_4_false_positive,eks.amazonaws.com,AccessKubernetesApi,github-actions-svc,arn:aws:iam::123456789012:role/CICDRole,203.0.113.10,"{""Application"": ""recommendation-engine"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""github-actions-svc""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""recommendation-engine-90df07e9""}",github-actions-runner,,,,,,,,,,,,,,,0
7ff76e90-ca8a-4eec-ac66-d11a2f8195fe,2026-06-20T03:41:59+00:00,k8s_audit,INFO,scenario_4_false_positive,,,,,,,,,scale-down,metrics-adapter-d7dff773,staging,github-actions-svc,10.0.5.117,0.0,"{""app"": ""metrics-adapter"", ""env"": ""prod"", ""managed-by"": ""hpa"", ""owner"": ""identity""}",job/metrics-adapter-build,ClusterIP,,,,,,0
42997ec2-9fe5-44a3-8bac-1b55cafa67a4,2026-06-20T03:42:35+00:00,cloudtrail,INFO,baseline,ec2.amazonaws.com,DescribeInstances,jenkins-deployer,arn:aws:iam::123456789012:role/CICDRole,203.0.113.10,"{""Application"": ""payment-processor"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""jenkins-deployer""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""payment-processor-e448ce10""}",aws-cli/2,,,,,,,,,,,,,,,0
3a8530db-a41e-48a3-b507-7f0ad0b4b480,2026-06-20T03:42:45+00:00,cloudtrail,INFO,baseline,ec2.amazonaws.com,DescribeInstances,metrics-server,arn:aws:iam::123456789012:user/metrics-server,203.0.113.55,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-2030"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""metrics-server""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""api-gateway-4e974beb""}",github-actions-runner,,,,,,,,,,,,,,,0
b6137c90-3591-4c1b-b118-c6ae9adcfbc9,2026-06-20T03:43:11+00:00,cloudtrail,INFO,baseline,eks.amazonaws.com,AccessKubernetesApi,ci-runner-svc,arn:aws:iam::123456789012:role/CICDRole,203.0.113.11,"{""Application"": ""metrics-adapter"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""ci-runner-svc""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""metrics-adapter-90cb4c46""}",terraform/1.8,,,,,,,,,,,,,,,0
06c7a7c9-9237-45dd-8af0-dd13878cc57e,2026-06-20T03:46:10+00:00,k8s_audit,INFO,baseline,,,,,,,,,get,metrics-adapter-ab801d79,kube-system,flux-controller,172.19.5.177,0.0,"{""app"": ""metrics-adapter"", ""env"": ""stage"", ""managed-by"": ""github-actions"", ""owner"": ""payments""}",job/metrics-adapter-cleanup,,read-only-rolebinding,,,,,0
1b00ecde-a7ee-469a-a43d-8ac727cd8c49,2026-06-20T03:46:59+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutObject,svc-metrics,arn:aws:iam::123456789012:user/svc-metrics,203.0.113.11,"{""Application"": ""notification-svc"", ""CostCenter"": ""cc-1042"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""svc-metrics""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""notification-svc-99fe9af5""}",botocore/1,,,,,,,,,,,,,,,0
f095abce-701f-4ccd-8ad0-272e8b4c39f1,2026-06-20T03:47:18+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRole,kube-scheduler,arn:aws:sts::123456789012:assumed-role/CICDRole/kube-scheduler-44fa4789,192.168.0.54,"{""Application"": ""auth-service"", ""CostCenter"": ""cc-2030"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""kube-scheduler""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""auth-service-d0176dd4""}",terraform/1.8,,,,,,,,,,,,,,,0
14554d42-995c-467d-ad64-06565d0a9141,2026-06-20T03:47:58+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRoleWithWebIdentity,svc-metrics,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/svc-metrics-dba9c63d,172.19.0.222,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""github-oidc"", ""sessionName"": ""svc-metrics-3a973adf""}",aws-cli/2,,,,,,,,,,,service_account_token,svc-metrics-f1d01366d6,github-oidc,3600.0,0
17d649da-52eb-4dab-a7c1-bc857c900587,2026-06-20T03:48:46+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-down,api-gateway-6f06c163,staging,github-actions-svc,172.19.5.176,0.0,"{""app"": ""api-gateway"", ""env"": ""infra"", ""managed-by"": ""github-actions"", ""owner"": ""identity""}",deployment/api-gateway,,,,,,,0
8f866ceb-d912-4ad4-afb1-13db907bde6a,2026-06-20T03:50:22+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutObject,flux-controller,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.10,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""flux-controller""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""api-gateway-011d29da""}",github-actions-runner,,,,,,,,,,,,,,,0
d1257fe5-3f6b-4f3c-9cbd-f8daed09776b,2026-06-20T03:50:30+00:00,cloudtrail,INFO,baseline,ec2.amazonaws.com,DescribeInstances,metrics-server,arn:aws:iam::123456789012:user/metrics-server,203.0.113.55,"{""Application"": ""payment-processor"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""metrics-server""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""payment-processor-c07bbada""}",terraform/1.8,,,,,,,,,,,,,,,0
bc4560c6-b019-4c2e-95b5-298fdd456d8b,2026-06-20T03:50:34+00:00,k8s_audit,INFO,baseline,,,,,,,,,get,payment-processor-7abca729,staging,svc-metrics,10.0.1.211,0.0,"{""app"": ""payment-processor"", ""env"": ""stage"", ""managed-by"": ""github-actions"", ""owner"": ""identity""}",job/payment-processor-cleanup,ClusterIP,read-only-rolebinding,,,,,0
c6992311-b70f-4a70-9de5-9ab197d52f0d,2026-06-20T03:51:35+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRoleWithWebIdentity,flux-controller,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/flux-controller-2f5ce8c1,10.0.1.210,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 900, ""provider"": ""saml.corp.example"", ""sessionName"": ""flux-controller-199ae007""}",terraform/1.8,,,,,,,,,,,service_account_token,flux-controller-30a5026b8f,eks-oidc,3600.0,0
c899324d-5276-449d-8519-49b56a42989a,2026-06-20T03:55:16+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRoleWithWebIdentity,svc-metrics,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/svc-metrics-a10ccad0,192.168.0.200,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""saml.corp.example"", ""sessionName"": ""svc-metrics-c61888be""}",terraform/1.8,,,,,,,,,,,service_account_token,svc-metrics-b8fa6ba846,github-oidc,3600.0,0
11da37d1-f5cd-4fd8-a14e-b7028bc8f22d,2026-06-20T03:56:05+00:00,cloudtrail,INFO,baseline,eks.amazonaws.com,AccessKubernetesApi,argocd-svc,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.11,"{""Application"": ""notification-svc"", ""CostCenter"": ""cc-3110"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""argocd-svc""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""notification-svc-82ae5af2""}",aws-cli/2,,,,,,,,,,,,,,,0
66bbde3a-2bc6-49f5-a120-67e7523840d2,2026-06-20T03:56:14+00:00,k8s_audit,INFO,baseline,,,,,,,,,create,metrics-adapter-d9114200,staging,argocd-svc,10.0.3.253,0.0,"{""app"": ""metrics-adapter"", ""env"": ""stage"", ""managed-by"": ""github-actions"", ""owner"": ""platform""}",replicaset/metrics-adapter-rs,,read-only-rolebinding,,,,,0
08ae94fa-2c6b-405f-b93c-7bd18c8841d5,2026-06-20T03:57:06+00:00,cloudtrail,INFO,baseline,ec2.amazonaws.com,DescribeInstances,kube-scheduler,arn:aws:iam::123456789012:user/kube-scheduler,203.0.113.11,"{""Application"": ""recommendation-engine"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""kube-scheduler""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""recommendation-engine-547d8721""}",github-actions-runner,,,,,,,,,,,,,,,0
06777246-3fc1-4108-99bc-193f6058f0d1,2026-06-20T03:57:20+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-up,metrics-adapter-f5a8e0b2,staging,argocd-svc,172.19.5.107,0.0,"{""app"": ""metrics-adapter"", ""env"": ""infra"", ""managed-by"": ""github-actions"", ""owner"": ""payments""}",deployment/metrics-adapter,,,,,,,0
c8841264-6ef0-4ea7-8322-3412b640db51,2026-06-20T03:58:09+00:00,cloudtrail,INFO,baseline,ec2.amazonaws.com,DescribeInstances,dev-alice,arn:aws:iam::123456789012:user/dev-alice,192.168.2.194,"{""Application"": ""metrics-adapter"", ""CostCenter"": ""cc-3110"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""dev-alice""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""metrics-adapter-ef7126aa""}",github-actions-runner,,,,,,,,,,,,,,,0
428d7cd2-1a44-4759-b16a-703c8aa64b8c,2026-06-20T04:00:17+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-up,auth-service-4b6ddc16,infra,argocd-svc,10.0.5.24,0.0,"{""app"": ""auth-service"", ""env"": ""prod"", ""managed-by"": ""hpa"", ""owner"": ""identity""}",job/auth-service-cleanup,,,,,,,0
99f01e72-8f03-44f0-957c-bddceceb5906,2026-06-20T04:01:12+00:00,cloudtrail,INFO,baseline,eks.amazonaws.com,AccessKubernetesApi,flux-controller,arn:aws:iam::123456789012:role/ProdDeployRole,192.168.0.119,"{""Application"": ""payment-processor"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""flux-controller""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""payment-processor-3fd9d29f""}",github-actions-runner,,,,,,,,,,,,,,,0
e8d87a55-93ec-46a4-ad61-31a6ad6744ea,2026-06-20T04:01:41+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutBucketTagging,hpa-controller,arn:aws:iam::123456789012:user/hpa-controller,203.0.113.11,"{""Application"": ""auth-service"", ""CostCenter"": ""cc-2030"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""hpa-controller""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""auth-service-6d76d0eb""}",botocore/1,,,,,,,,,,,,,,,0
ca75dfff-2b23-4947-af3e-2d9ebdbe2254,2026-06-20T04:03:33+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-up,recommendation-engine-b2006d28,monitoring,flux-controller,192.168.1.197,0.0,"{""app"": ""recommendation-engine"", ""env"": ""stage"", ""managed-by"": ""argocd"", ""owner"": ""platform""}",job/recommendation-engine-cleanup,ClusterIP,,,,,,0
4b9da46c-b968-4352-ac30-d43eea94e678,2026-06-20T04:04:01+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,flux-controller,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.11,"{""Application"": ""recommendation-engine"", ""CostCenter"": ""cc-1042"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""flux-controller""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""recommendation-engine-b8b026da""}",botocore/1,,,,,,,,,,,,,,,0
f04b9925-b142-4450-9c7c-bc1ee3c883f7,2026-06-20T04:04:20+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-up,metrics-adapter-52fcd5a9,production,devops-pipeline,10.0.0.241,0.0,"{""app"": ""metrics-adapter"", ""env"": ""infra"", ""managed-by"": ""argocd"", ""owner"": ""platform""}",job/metrics-adapter-cleanup,ClusterIP,read-only-rolebinding,,,,,0
569ea614-fe63-4fe4-9345-d200ee5b35d6,2026-06-20T04:05:00+00:00,cloudtrail,HIGH,scenario_2_debug_pod,sts.amazonaws.com,AssumeRoleWithWebIdentity,temporary-admin,arn:aws:sts::123456789012:assumed-role/CICDRole/temporary-admin-2f7f33ba,203.0.113.10,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""oidc.eks.amazonaws.com"", ""sessionName"": ""temporary-admin-c7cb2b40""}",aws-cli/2,,,,,,,,,,,service_account_token,temporary-admin-b000793094,eks-oidc,900.0,1
21971b97-ce40-4b24-8e07-81c9f5dc7c52,2026-06-20T04:05:05+00:00,cloudtrail,HIGH,scenario_2_debug_pod,eks.amazonaws.com,AccessKubernetesApi,devops-pipeline,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.11,"{""Application"": ""debug-nodeport"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""devops-pipeline""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""debug-nodeport-41024750""}",github-actions-runner,,,,,,,,,,,,,,,1
9ba55f16-3a5c-49f6-803b-95839496eff0,2026-06-20T04:05:24+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRole,flux-controller,arn:aws:sts::123456789012:assumed-role/CICDRole/flux-controller-3153d2f7,203.0.113.10,"{""Application"": ""recommendation-engine"", ""CostCenter"": ""cc-2030"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""flux-controller""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""recommendation-engine-ee6da4c4""}",github-actions-runner,,,,,,,,,,,,,,,0
2d756feb-e9c4-436a-a2e8-9fc458c66e4b,2026-06-20T04:05:47+00:00,k8s_audit,HIGH,scenario_2_debug_pod,,,,,,,,,patch,metrics-adapter-744c202c,default,temporary-admin,172.19.1.236,1.0,"{""app"": ""debug-shell""}",,LoadBalancer,bind-cluster-admin,,,,,1
b88a125c-64a1-4126-8ae0-3cfe66d44e8d,2026-06-20T04:06:07+00:00,cloudtrail,HIGH,scenario_2_debug_pod,sts.amazonaws.com,AssumeRoleWithWebIdentity,dev-alice,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/dev-alice-57346df5,203.0.113.55,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""saml.corp.example"", ""sessionName"": ""dev-alice-e4d6ef0a""}",aws-cli/2,,,,,,,,,,,service_account_token,dev-alice-7205a7944f,github-oidc,900.0,1
8c709604-b232-419d-9122-20af9eb6c7fb,2026-06-20T04:06:16+00:00,cloudtrail,HIGH,scenario_2_debug_pod,eks.amazonaws.com,AccessKubernetesApi,devops-pipeline,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.10,"{""Application"": ""debug-nodeport"", ""CostCenter"": ""cc-2030"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""devops-pipeline""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""debug-nodeport-00f61f5b""}",github-actions-runner,,,,,,,,,,,,,,,1
